registration_number,course_code,grade,grade_points,credits_obtained,result,month_year
22A91A6108,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6108,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6108,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6108,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6108,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6108,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6108,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6108,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6108,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6108,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6108,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6108,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6108,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6108,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6108,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6108,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6108,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6108,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6108,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6108,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6108,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6108,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6108,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6108,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6108,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6108,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6108,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6108,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6108,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6108,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6108,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6108,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6108,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6108,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6108,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6108,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6108,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6108,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6108,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6108,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6108,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6108,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6108,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6108,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6108,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6108,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6108,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6108,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6108,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6108,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6108,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6108,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6108,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6108,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6108,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6109,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6109,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6109,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6109,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6109,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6109,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6109,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6109,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6109,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6109,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6109,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6109,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6109,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6109,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6109,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6109,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6109,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6109,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6109,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6109,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6109,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6109,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6109,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6109,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6109,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6109,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6109,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6109,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6109,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6109,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6109,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6109,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6109,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6109,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6109,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6109,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6109,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6109,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6109,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6109,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6109,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6109,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6109,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6109,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6109,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6109,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6109,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6109,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6109,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6109,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6109,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6109,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6109,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6109,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6109,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6109,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6109,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6109,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6109,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6109,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6109,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6109,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6110,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6110,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6110,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6110,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6110,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6110,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6110,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6110,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6110,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6110,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6110,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6110,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6110,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6110,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6110,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6110,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6110,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6110,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6110,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6110,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6110,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6110,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6110,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6110,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6110,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6110,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6110,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6110,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6110,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6110,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6110,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6110,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6110,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6110,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6110,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6110,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6110,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6110,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6110,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6110,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6110,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6110,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6110,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6110,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6110,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6110,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6110,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6110,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6110,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6110,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6110,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6110,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6110,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6110,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6110,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6110,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6110,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6110,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6110,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6110,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6110,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6110,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6111,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6111,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6111,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6111,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6111,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6111,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6111,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6111,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6111,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6111,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6111,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6111,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6111,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6111,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6111,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6111,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6111,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6111,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6111,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6111,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6111,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6111,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6111,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6111,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6111,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6111,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6111,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6111,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6111,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6111,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6111,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6111,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6111,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6111,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6111,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6111,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6111,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6111,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6111,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6111,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6111,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6111,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6111,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6111,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6111,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6111,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6111,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6111,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6111,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6111,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6111,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6111,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6111,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6111,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6111,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6111,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6111,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6111,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6111,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6111,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6111,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6111,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6112,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6112,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6112,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6112,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6112,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6112,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6112,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6112,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6112,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6112,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6112,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6112,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6112,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6112,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6112,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6112,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6112,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6112,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6112,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6112,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6112,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6112,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6112,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6112,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6112,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6112,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6112,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6112,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6112,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6112,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6112,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6112,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6112,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6112,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6112,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6112,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6112,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6112,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6112,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6112,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6112,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6112,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6112,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6112,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6112,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6112,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6112,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6112,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6112,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6112,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6112,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6112,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6112,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6112,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6112,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6112,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6112,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6112,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6112,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6112,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6112,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6112,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6113,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6113,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6113,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6113,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6113,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6113,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6113,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6113,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6113,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6113,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6113,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6113,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6113,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6113,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6113,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6113,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6113,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6113,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6113,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6113,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6113,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6113,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6113,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6113,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6113,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6113,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6113,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6113,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6113,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6113,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6113,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6113,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6113,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6113,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6113,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6113,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6113,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6113,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6113,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6113,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6113,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6113,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6113,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6113,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6113,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6113,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6113,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6113,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6113,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6113,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6113,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6113,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6113,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6113,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6113,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6113,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6113,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6113,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6113,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6113,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6113,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6113,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6114,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6114,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6114,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6114,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6114,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6114,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6114,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6114,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6114,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6114,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6114,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6114,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6114,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6114,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6114,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6114,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6114,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6114,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6114,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6114,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6114,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6114,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6114,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6114,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6114,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6114,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6114,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6114,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6114,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6114,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6114,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6114,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6114,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6114,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6114,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6114,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6114,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6114,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6114,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6114,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6114,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6114,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6114,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6114,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6114,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6114,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6114,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6114,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6114,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6114,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6114,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6114,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6114,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6114,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6114,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6114,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6114,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6114,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6114,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6114,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6114,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6114,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6115,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6115,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6115,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6115,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6115,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6115,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6115,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6115,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6115,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6115,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6115,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6115,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6115,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6115,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6115,201BS2L04,A,10,1.5,PASS,MAR-2025
